match_id,date,team_a,team_b,team_a_kills,team_b_kills,odds_home,odds_away,closing_odds_home,closing_odds_away,target
M_1623,2022-03-12,Man United,Tottenham,3,2,2.2,3.25,2.22,3.35,1
M_1622,2022-03-12,Brentford,Burnley,2,0,2.15,3.6,2.25,3.78,1
M_1621,2022-03-12,Brighton,Liverpool,0,2,6.0,1.5,6.65,1.54,0
M_2027,2022-03-12,Bournemouth,Derby,2,0,1.6,6.0,1.6,6.76,1
M_2030,2022-03-13,Luton,QPR,1,2,2.25,3.2,2.19,3.76,0
M_1628,2022-03-13,West Ham,Aston Villa,2,1,2.25,3.3,2.41,3.28,1
M_1627,2022-03-13,Southampton,Watford,1,2,1.6,5.25,1.61,5.82,0
M_1626,2022-03-13,Leeds,Norwich,2,1,1.55,5.75,1.65,5.7,1
M_1625,2022-03-13,Everton,Wolves,0,1,2.3,3.3,2.37,3.48,0
M_1624,2022-03-13,Chelsea,Newcastle,1,0,1.3,11.0,1.34,10.18,1
M_1629,2022-03-13,Arsenal,Leicester,2,0,1.5,6.0,1.54,6.22,1
M_2031,2022-03-15,Barnsley,Bristol City,2,0,2.3,3.25,2.39,3.29,1
M_2032,2022-03-15,Birmingham,Middlesbrough,0,2,3.5,2.05,3.84,2.1,0
M_2034,2022-03-15,West Brom,Fulham,1,0,3.6,2.05,3.89,2.07,1
M_2033,2022-03-15,Blackburn,Derby,3,1,1.83,4.75,1.83,5.45,1
M_2037,2022-03-16,Luton,Preston,4,0,2.25,3.5,2.33,3.63,1
M_2039,2022-03-16,Nott'm Forest,QPR,3,1,1.95,3.9,1.98,4.13,1
M_2040,2022-03-16,Peterboro,Swansea,2,3,3.6,2.05,3.75,2.08,0
M_2035,2022-03-16,Cardiff,Stoke,2,1,2.45,3.0,2.53,3.18,1
M_2036,2022-03-16,Coventry,Hull,0,2,1.57,6.5,1.61,6.29,0
M_2038,2022-03-16,Millwall,Huddersfield,2,0,2.45,3.1,2.49,3.34,1
M_1631,2022-03-16,Arsenal,Liverpool,0,2,3.5,1.9,3.78,1.93,0
M_1630,2022-03-16,Brighton,Tottenham,0,2,3.3,2.25,3.38,2.33,0
M_1632,2022-03-17,Everton,Newcastle,1,0,2.4,3.1,2.4,3.22,1
M_1633,2022-03-18,Wolves,Leeds,2,3,2.1,3.4,2.17,3.6,0
M_2045,2022-03-19,Stoke,Millwall,2,0,2.3,3.2,2.42,3.34,1
M_2043,2022-03-19,Hull,Luton,1,3,3.0,2.4,3.12,2.54,0
M_2042,2022-03-19,Huddersfield,Bournemouth,0,3,3.0,2.4,3.14,2.38,0
M_2041,2022-03-19,Sheffield United,Barnsley,2,0,1.53,6.5,1.51,7.52,1
M_2044,2022-03-19,Reading,Blackburn,1,0,3.2,2.3,3.24,2.35,1
M_1634,2022-03-19,Aston Villa,Arsenal,0,1,3.0,2.4,3.06,2.45,0
M_2046,2022-03-20,QPR,Peterboro,1,3,1.5,6.5,1.52,7.19,0
M_1636,2022-03-20,Tottenham,West Ham,3,1,1.72,4.75,1.78,4.92,1
M_1635,2022-03-20,Leicester,Brentford,2,1,2.15,3.4,2.25,3.43,1
M_2047,2022-04-01,Hull,Huddersfield,0,1,2.7,2.7,2.82,2.78,0
M_2051,2022-04-02,Derby,Preston,1,0,2.62,2.87,2.74,2.94,1
M_2050,2022-04-02,Cardiff,Swansea,0,4,2.3,3.3,2.36,3.4,0
M_2048,2022-04-02,Blackpool,Nott'm Forest,1,4,3.1,2.37,3.23,2.42,0
M_2049,2022-04-02,Bournemouth,Bristol City,3,2,1.44,7.0,1.44,8.0,1
M_2053,2022-04-02,QPR,Fulham,0,2,5.0,1.7,5.1,1.71,0
M_2052,2022-04-02,Peterboro,Middlesbrough,0,4,4.75,1.72,4.89,1.74,0
M_1637,2022-04-02,Liverpool,Watford,2,0,1.12,17.0,1.13,23.62,1
M_2054,2022-04-02,Stoke,Sheffield United,1,0,3.0,2.5,3.04,2.54,1
M_1638,2022-04-02,Burnley,Man City,0,2,15.0,1.2,15.0,1.23,0
M_1640,2022-04-02,Wolves,Aston Villa,2,1,3.0,2.55,3.11,2.63,1
M_1639,2022-04-02,Chelsea,Brentford,1,4,1.33,10.0,1.35,10.7,0
M_2055,2022-04-03,Birmingham,West Brom,1,0,3.75,2.05,3.75,2.1,1
M_1642,2022-04-03,Tottenham,Newcastle,5,1,1.5,6.5,1.53,6.87,1
M_1641,2022-04-03,West Ham,Everton,2,1,1.75,4.5,1.81,4.77,1
M_1643,2022-04-04,Crystal Palace,Arsenal,3,0,4.0,1.95,4.15,2.01,1
M_2059,2022-04-05,Reading,Stoke,2,1,2.75,2.6,2.9,2.7,1
M_2058,2022-04-05,Sheffield United,QPR,1,0,1.65,5.75,1.67,5.78,1
M_2057,2022-04-05,Preston,Blackpool,1,0,2.2,3.4,2.34,3.52,1
M_2056,2022-04-05,Millwall,Swansea,0,1,2.1,3.75,2.17,3.87,0
M_1644,2022-04-06,Burnley,Everton,3,2,2.62,2.87,2.54,3.13,1
M_2061,2022-04-06,Nott'm Forest,Coventry,2,0,2.0,3.75,2.02,3.93,1
M_2062,2022-04-06,West Brom,Bournemouth,2,0,2.6,2.8,2.69,2.82,1
M_2060,2022-04-06,Middlesbrough,Fulham,0,1,3.4,2.25,3.39,2.28,0
M_1645,2022-04-08,Newcastle,Wolves,1,0,2.25,3.4,2.34,3.62,1
M_1647,2022-04-09,Arsenal,Brighton,1,2,1.61,5.75,1.67,5.85,0
M_2069,2022-04-09,West Brom,Stoke,1,3,1.85,4.33,1.91,4.59,0
M_2068,2022-04-09,Swansea,Derby,2,1,2.1,3.75,2.13,3.78,1
M_2067,2022-04-09,Reading,Cardiff,1,2,2.37,3.2,2.47,3.15,0
M_1646,2022-04-09,Everton,Man United,1,0,4.6,1.75,4.52,1.83,1
M_2065,2022-04-09,Nott'm Forest,Birmingham,2,0,1.55,6.5,1.58,6.27,1
M_2064,2022-04-09,Millwall,Barnsley,4,1,1.7,5.25,1.75,5.38,1
M_2063,2022-04-09,Middlesbrough,Hull,0,1,1.55,6.5,1.58,6.46,0
M_2066,2022-04-09,Preston,QPR,2,1,2.15,3.4,2.21,3.64,1
M_1650,2022-04-09,Aston Villa,Tottenham,0,4,3.2,2.25,3.23,2.3,0
M_1649,2022-04-09,Watford,Leeds,0,3,2.7,2.55,2.75,2.63,0
M_1648,2022-04-09,Southampton,Chelsea,0,6,3.8,1.95,4.08,1.95,0
M_1653,2022-04-10,Norwich,Burnley,2,0,2.87,2.55,3.1,2.6,1
M_1652,2022-04-10,Leicester,Crystal Palace,2,1,2.37,2.9,2.46,3.04,1
M_1651,2022-04-10,Brentford,West Ham,2,0,2.62,2.62,2.72,2.82,1
M_2070,2022-04-10,Fulham,Coventry,1,3,1.5,6.5,1.49,7.07,0
M_2071,2022-04-11,Huddersfield,Luton,2,0,2.3,3.25,2.38,3.22,1
M_2072,2022-04-15,Luton,Nott'm Forest,1,0,2.9,2.55,3.02,2.52,1
M_2076,2022-04-15,Sheffield United,Reading,1,2,1.6,6.0,1.61,6.36,0
M_2073,2022-04-15,Birmingham,Coventry,2,4,3.1,2.2,3.19,2.27,0
M_2077,2022-04-15,Stoke,Bristol City,0,1,1.75,4.75,1.78,4.94,0
M_2078,2022-04-15,West Brom,Blackpool,2,1,1.7,5.0,1.75,5.33,1
M_2079,2022-04-15,Derby,Fulham,2,1,5.75,1.61,6.04,1.64,1
M_2075,2022-04-15,Peterboro,Blackburn,2,1,4.75,1.75,4.81,1.79,1
M_2074,2022-04-15,Hull,Cardiff,2,1,2.5,2.9,2.61,3.03,1
M_1654,2022-04-16,Tottenham,Brighton,0,1,1.53,6.5,1.56,6.52,0
M_1657,2022-04-16,Watford,Brentford,1,2,2.7,2.55,2.95,2.62,0
M_1656,2022-04-16,Southampton,Arsenal,1,0,3.8,1.95,3.97,1.97,1
M_1655,2022-04-16,Man United,Norwich,3,2,1.25,10.0,1.23,14.96,1
M_1658,2022-04-17,Newcastle,Leicester,2,1,2.2,3.3,2.25,3.46,1
M_2083,2022-04-18,Blackpool,Birmingham,6,1,2.15,3.4,2.12,3.68,1
M_2087,2022-04-18,QPR,Derby,1,0,2.2,3.4,2.32,3.38,1
M_2088,2022-04-18,Nott'm Forest,West Brom,4,0,2.1,3.6,2.08,3.75,1
M_2085,2022-04-18,Coventry,Bournemouth,0,3,3.0,2.45,3.01,2.5,0
M_2084,2022-04-18,Cardiff,Luton,0,1,2.87,2.62,2.94,2.69,0
M_2080,2022-04-18,Middlesbrough,Huddersfield,0,2,1.85,4.5,1.84,4.73,0
M_2081,2022-04-18,Barnsley,Peterboro,0,2,2.0,3.75,2.04,3.81,0
M_2082,2022-04-18,Blackburn,Stoke,0,1,2.05,3.8,2.07,3.89,0
M_2086,2022-04-18,Millwall,Hull,2,1,1.83,5.0,1.85,5.0,1
M_2089,2022-04-19,Fulham,Preston,3,0,1.45,7.5,1.46,7.83,1
M_1659,2022-04-19,Liverpool,Man United,4,0,1.4,7.0,1.41,7.82,1
M_1662,2022-04-20,Man City,Brighton,3,0,1.16,17.0,1.2,18.98,1
M_1660,2022-04-20,Chelsea,Arsenal,2,4,1.83,4.33,1.88,4.42,0
M_1661,2022-04-20,Newcastle,Crystal Palace,1,0,2.25,3.25,2.4,3.36,1
M_1663,2022-04-21,Burnley,Southampton,2,0,2.75,2.62,2.75,2.69,1
M_2090,2022-04-22,Huddersfield,Barnsley,2,1,1.6,6.0,1.63,6.13,1
M_2092,2022-04-23,Hull,Reading,3,0,2.62,2.8,2.7,2.82,1
M_2094,2022-04-23,Sheffield United,Cardiff,1,0,1.6,6.0,1.58,6.52,1
M_2091,2022-04-23,Derby,Bristol City,1,3,2.1,3.5,2.08,3.72,0
M_2095,2022-04-23,Stoke,QPR,1,0,2.05,3.75,2.08,3.77,1
M_2093,2022-04-23,Peterboro,Nott'm Forest,0,1,5.25,1.66,5.32,1.68,0
M_1664,2022-04-23,Arsenal,Man United,3,1,2.05,3.5,2.13,3.58,1
M_1666,2022-04-23,Norwich,Newcastle,0,3,3.5,2.15,3.62,2.22,0
M_1665,2022-04-23,Man City,Watford,5,1,1.1,26.0,1.13,27.79,1
M_1667,2022-04-24,Burnley,Wolves,1,0,2.7,2.87,2.73,2.95,1
M_1668,2022-04-24,Chelsea,West Ham,1,0,1.5,6.5,1.53,6.68,1
M_1669,2022-04-24,Liverpool,Everton,2,0,1.18,15.0,1.18,18.0,1
M_2096,2022-04-25,Preston,Blackburn,1,4,2.62,2.55,2.75,2.75,0
M_2097,2022-04-26,Barnsley,Blackpool,0,2,2.87,2.3,3.07,2.37,0
M_2098,2022-04-26,Fulham,Nott'm Forest,0,1,1.85,4.2,1.89,4.31,0
M_2099,2022-04-27,Middlesbrough,Cardiff,2,0,1.6,5.5,1.61,6.22,1
M_2100,2022-04-29,QPR,Sheffield United,1,3,4.75,1.72,4.85,1.72,0
M_1671,2022-04-30,Aston Villa,Norwich,2,0,1.4,9.0,1.4,8.47,1
M_2109,2022-04-30,Reading,West Brom,0,1,2.9,2.4,2.95,2.47,0
M_1673,2022-04-30,Watford,Burnley,1,2,2.6,2.75,2.71,2.78,0
M_1674,2022-04-30,Wolves,Brighton,0,3,2.7,2.75,2.77,2.85,0
M_1675,2022-04-30,Leeds,Man City,0,4,8.5,1.3,9.72,1.32,0
M_1670,2022-04-30,Newcastle,Liverpool,0,1,8.5,1.36,8.02,1.43,0
M_2108,2022-04-30,Nott'm Forest,Swansea,5,1,1.55,5.75,1.56,6.07,1
M_1672,2022-04-30,Southampton,Crystal Palace,1,2,2.4,3.1,2.47,3.13,0
M_2104,2022-04-30,Bristol City,Hull,5,0,2.2,3.2,2.21,3.29,1
M_2107,2022-04-30,Millwall,Peterboro,3,0,1.45,7.0,1.48,7.12,1
M_2101,2022-04-30,Barnsley,Preston,1,3,3.1,2.2,3.4,2.22,0
M_2102,2022-04-30,Blackburn,Bournemouth,0,3,2.87,2.5,2.94,2.45,0
M_2103,2022-04-30,Blackpool,Derby,0,2,1.9,4.0,1.87,4.3,0
M_2106,2022-04-30,Middlesbrough,Stoke,3,1,1.8,4.2,1.85,4.36,1
M_2105,2022-04-30,Coventry,Huddersfield,1,2,2.4,3.1,2.49,3.0,0
M_1678,2022-05-01,West Ham,Arsenal,1,2,4.33,1.8,4.68,1.8,0
M_1677,2022-05-01,Tottenham,Leicester,3,1,1.44,7.0,1.45,7.29,1
M_1676,2022-05-01,Everton,Chelsea,1,0,5.0,1.75,4.98,1.79,1
M_1679,2022-05-02,Man United,Brentford,3,0,1.72,4.5,1.78,4.61,1
M_2110,2022-05-02,Fulham,Luton,7,0,1.5,6.5,1.56,6.28,1
M_2111,2022-05-03,Bournemouth,Nott'm Forest,1,0,2.25,3.25,2.33,3.28,1
M_2117,2022-05-07,Peterboro,Blackpool,5,0,3.3,2.1,3.25,2.11,1
M_2118,2022-05-07,Preston,Middlesbrough,4,1,5.0,1.7,4.98,1.68,1
M_2119,2022-05-07,Sheffield United,Fulham,4,0,2.0,3.75,2.07,3.56,1
M_2120,2022-05-07,Swansea,QPR,0,1,2.0,3.6,2.08,3.67,0
M_2121,2022-05-07,West Brom,Barnsley,4,0,1.36,9.0,1.4,8.16,1
M_1683,2022-05-07,Brighton,Man United,4,0,2.8,2.45,2.81,2.61,1
M_1682,2022-05-07,Crystal Palace,Watford,1,0,1.65,5.0,1.7,5.45,1
M_1680,2022-05-07,Brentford,Southampton,3,0,2.15,3.3,2.25,3.5,1
M_2112,2022-05-07,Birmingham,Blackburn,1,2,2.8,2.4,2.81,2.48,0
M_2113,2022-05-07,Bournemouth,Millwall,1,0,1.95,3.8,1.93,3.91,1
M_2114,2022-05-07,Derby,Cardiff,0,1,2.25,3.2,2.29,3.16,0
M_1681,2022-05-07,Burnley,Aston Villa,1,3,3.0,2.4,3.07,2.52,0
M_2115,2022-05-07,Huddersfield,Bristol City,2,0,1.9,3.9,1.9,3.99,1
M_2116,2022-05-07,Luton,Reading,1,0,1.5,7.0,1.51,6.99,1
M_1686,2022-05-08,Norwich,West Ham,0,4,4.5,1.75,4.68,1.81,0
M_1685,2022-05-08,Leicester,Everton,1,2,2.6,2.75,2.71,2.82,0
M_1684,2022-05-08,Arsenal,Leeds,2,1,1.45,7.0,1.46,7.04,1
M_1687,2022-05-08,Man City,Newcastle,5,0,1.16,17.0,1.19,17.22,1
M_1688,2022-05-10,Aston Villa,Liverpool,1,2,7.5,1.4,7.54,1.44,0
M_1689,2022-05-11,Leeds,Chelsea,0,3,4.75,1.65,5.15,1.68,0
M_1690,2022-05-11,Leicester,Norwich,3,0,1.44,7.0,1.45,7.2,1
M_1691,2022-05-11,Wolves,Man City,1,5,11.0,1.25,14.04,1.26,0
M_1692,2022-05-12,Tottenham,Arsenal,3,0,2.05,3.5,2.18,3.49,1
M_1693,2022-05-15,Tottenham,Burnley,1,0,1.33,9.0,1.34,9.3,1
M_1694,2022-05-15,Watford,Leicester,1,5,3.8,1.95,3.7,2.02,0
M_1695,2022-05-15,Everton,Brentford,2,3,2.05,3.5,2.13,3.55,0
M_1696,2022-05-16,Newcastle,Arsenal,2,0,4.33,1.83,4.31,1.89,1
M_1697,2022-05-17,Southampton,Liverpool,1,2,7.5,1.33,8.15,1.38,0
M_1698,2022-05-19,Everton,Crystal Palace,3,2,1.9,4.33,1.98,4.25,1
M_1700,2022-05-22,Brentford,Leeds,1,2,2.45,2.62,2.38,2.85,0
M_1701,2022-05-22,Brighton,West Ham,3,1,2.37,2.9,2.38,2.97,1
M_1708,2022-05-22,Norwich,Tottenham,0,5,9.5,1.25,11.2,1.27,0
M_1706,2022-05-22,Liverpool,Wolves,3,1,1.14,15.0,1.15,21.36,1
M_1705,2022-05-22,Leicester,Southampton,4,1,1.85,3.8,1.88,3.91,1
M_1707,2022-05-22,Man City,Aston Villa,3,2,1.16,17.0,1.15,20.27,1
M_1703,2022-05-22,Chelsea,Watford,2,1,1.18,15.0,1.16,18.77,1
M_1702,2022-05-22,Burnley,Newcastle,1,2,2.25,3.2,2.27,3.3,0
M_1699,2022-05-22,Arsenal,Everton,5,1,1.36,9.0,1.37,9.24,1
M_1704,2022-05-22,Crystal Palace,Man United,1,0,3.0,2.25,3.15,2.24,1
M_1014,2022-07-29,Huddersfield,Burnley,0,1,2.9,2.5,3.07,2.53,0
M_1019,2022-07-30,Millwall,Stoke,2,0,2.3,3.2,2.37,3.3,1
M_1018,2022-07-30,Hull,Bristol City,2,1,2.37,3.1,2.46,2.99,1
M_1017,2022-07-30,Cardiff,Norwich,1,0,3.1,2.3,3.15,2.4,1
M_1016,2022-07-30,Blackpool,Reading,1,0,1.95,4.0,2.0,3.95,1
M_1015,2022-07-30,Blackburn,QPR,1,0,2.0,3.75,2.07,3.78,1
M_1020,2022-08-01,Watford,Sheffield United,1,0,2.3,3.25,2.36,3.3,1
M_1021,2022-08-05,Birmingham,Huddersfield,2,1,2.37,3.1,2.43,3.32,1
M_721,2022-08-05,Crystal Palace,Arsenal,0,2,4.2,1.85,4.5,1.89,0
M_725,2022-08-06,Tottenham,Southampton,4,1,1.33,8.5,1.37,9.11,1
M_724,2022-08-06,Newcastle,Nott'm Forest,2,0,1.66,5.25,1.71,5.83,1
M_723,2022-08-06,Leeds,Wolves,2,1,2.25,3.2,2.39,3.3,1
M_726,2022-08-06,Everton,Chelsea,0,1,5.5,1.61,6.04,1.63,0
M_722,2022-08-06,Bournemouth,Aston Villa,2,0,3.75,2.0,3.93,2.04,1
M_1024,2022-08-06,Reading,Cardiff,2,1,2.5,2.9,2.64,2.96,1
M_1023,2022-08-06,QPR,Middlesbrough,3,2,3.0,2.4,3.13,2.41,1
M_1025,2022-08-06,Sheffield United,Millwall,2,0,1.83,4.5,1.88,4.86,1
M_1026,2022-08-06,Stoke,Blackpool,2,0,2.05,3.75,2.12,3.85,1
M_1027,2022-08-06,Swansea,Blackburn,0,3,2.4,3.1,2.39,3.23,0
M_1022,2022-08-06,Bristol City,Sunderland,2,3,2.45,2.9,2.5,2.99,0
M_727,2022-08-07,Man United,Brighton,1,2,1.6,5.25,1.65,5.68,0
M_728,2022-08-07,West Ham,Man City,0,2,8.0,1.36,8.58,1.38,0
M_1028,2022-08-12,Watford,Burnley,1,0,2.3,3.1,2.42,3.23,1
M_1035,2022-08-13,Rotherham,Reading,4,0,2.15,3.5,2.13,3.63,1
M_1034,2022-08-13,Millwall,Coventry,3,2,2.45,3.0,2.44,3.28,1
M_1033,2022-08-13,Luton,Preston,0,1,2.25,3.25,2.4,3.22,0
M_729,2022-08-13,Aston Villa,Everton,2,1,1.8,4.75,1.83,5.12,1
M_730,2022-08-13,Arsenal,Leicester,4,2,1.53,5.75,1.58,6.22,1
M_732,2022-08-13,Brentford,Man United,4,0,3.75,2.0,3.82,2.06,1
M_1032,2022-08-13,Hull,Norwich,2,1,3.6,2.05,3.66,2.11,1
M_1031,2022-08-13,Huddersfield,Stoke,3,1,2.7,2.75,2.86,2.72,1
M_1030,2022-08-13,Blackpool,Swansea,0,1,2.4,3.0,2.47,3.05,0
M_731,2022-08-13,Man City,Bournemouth,4,0,1.06,29.0,1.07,41.0,1
M_1029,2022-08-13,Cardiff,Birmingham,1,0,2.25,3.3,2.3,3.42,1
M_733,2022-08-14,Nott'm Forest,West Ham,1,0,4.2,1.85,4.28,1.92,1
M_1036,2022-08-14,Blackburn,West Brom,2,1,2.75,2.6,2.84,2.7,1
M_1038,2022-08-16,Norwich,Huddersfield,2,1,1.57,6.0,1.58,6.35,1
M_1039,2022-08-16,QPR,Blackpool,0,1,2.0,3.75,1.99,3.91,0
M_1037,2022-08-16,Bristol City,Luton,2,0,2.62,2.55,2.77,2.68,1
M_1040,2022-08-17,Reading,Blackburn,3,0,3.2,2.3,3.29,2.32,1
M_1041,2022-08-17,Sheffield United,Sunderland,2,1,1.75,4.75,1.82,4.92,1
M_1042,2022-08-19,Norwich,Millwall,2,0,1.95,4.2,2.0,4.28,1
M_1048,2022-08-20,West Brom,Hull,5,2,1.55,6.0,1.56,6.64,1
M_1043,2022-08-20,Birmingham,Wigan,0,1,2.55,2.8,2.67,2.91,0
M_1044,2022-08-20,Reading,Middlesbrough,1,0,3.3,2.1,3.46,2.16,1
M_1045,2022-08-20,Sheffield United,Blackburn,3,0,1.75,4.75,1.79,4.93,1
M_1046,2022-08-20,Stoke,Sunderland,0,1,2.1,3.5,2.15,3.7,0
M_734,2022-08-20,Tottenham,Wolves,1,0,1.4,7.5,1.43,7.95,1
M_735,2022-08-20,Crystal Palace,Aston Villa,3,1,2.5,2.9,2.58,3.12,1
M_736,2022-08-20,Fulham,Brentford,3,2,2.45,2.9,2.52,2.93,1
M_737,2022-08-20,Leicester,Southampton,1,2,1.83,4.0,1.86,4.12,0
M_738,2022-08-20,Bournemouth,Arsenal,0,3,8.0,1.4,7.55,1.46,0
M_1047,2022-08-20,Swansea,Luton,0,2,2.45,3.1,2.53,3.04,0
M_1049,2022-08-21,Bristol City,Cardiff,2,0,2.2,3.4,2.31,3.25,1
M_739,2022-08-21,Leeds,Chelsea,3,0,5.75,1.53,6.23,1.54,1
M_740,2022-08-21,West Ham,Brighton,0,2,2.3,3.1,2.34,3.22,0
M_741,2022-08-22,Man United,Liverpool,2,1,5.25,1.6,5.39,1.64,1
M_747,2022-08-27,Arsenal,Fulham,2,1,1.3,9.0,1.33,9.75,1
M_746,2022-08-27,Man City,Crystal Palace,4,2,1.18,13.0,1.2,16.26,1
M_1051,2022-08-27,Blackburn,Stoke,0,1,2.5,2.9,2.54,2.99,0
M_1052,2022-08-27,Hull,Coventry,3,2,3.0,2.37,3.13,2.39,1
M_1053,2022-08-27,Middlesbrough,Swansea,2,1,1.75,4.75,1.8,4.88,1
M_1054,2022-08-27,Millwall,Reading,0,1,1.85,4.75,1.9,4.57,0
M_1055,2022-08-27,Rotherham,Birmingham,2,0,2.0,4.0,2.05,4.04,1
M_1056,2022-08-27,Watford,QPR,2,3,1.9,4.33,1.97,4.28,0
M_1057,2022-08-27,Wigan,Burnley,1,5,3.25,2.37,3.25,2.39,0
M_742,2022-08-27,Southampton,Man United,0,1,4.2,1.8,4.31,1.85,0
M_1050,2022-08-27,Sunderland,Norwich,0,1,3.2,2.3,3.3,2.31,0
M_744,2022-08-27,Chelsea,Leicester,2,1,1.4,7.0,1.45,7.66,1
M_745,2022-08-27,Liverpool,Bournemouth,9,0,1.1,26.0,1.13,23.11,1
M_743,2022-08-27,Brighton,Leeds,1,0,1.9,3.8,1.93,4.24,1
M_749,2022-08-28,Nott'm Forest,Tottenham,0,2,7.0,1.44,7.15,1.49,0
M_748,2022-08-28,Aston Villa,West Ham,0,1,2.3,3.1,2.41,3.18,0
M_751,2022-08-30,Southampton,Chelsea,2,1,5.25,1.61,5.28,1.67,1
M_750,2022-08-30,Fulham,Brighton,2,1,3.1,2.3,3.26,2.36,1
M_1062,2022-08-30,Sheffield United,Reading,4,0,1.57,6.0,1.58,6.39,1
M_1063,2022-08-30,Watford,Middlesbrough,2,1,2.5,2.9,2.56,3.11,1
M_1058,2022-08-30,Birmingham,Norwich,1,2,4.5,1.83,4.59,1.85,0
M_1059,2022-08-30,Burnley,Millwall,2,0,1.85,4.75,1.93,4.69,1
M_1060,2022-08-30,Cardiff,Luton,1,2,2.55,2.9,2.68,3.04,0
M_1061,2022-08-30,QPR,Hull,3,1,1.8,4.33,1.81,4.64,1
M_753,2022-08-31,Man City,Nott'm Forest,6,0,1.06,29.0,1.08,31.06,1
M_1067,2022-08-31,Blackpool,Blackburn,0,1,2.4,3.0,2.53,3.06,0
M_1066,2022-08-31,Sunderland,Rotherham,3,0,2.1,3.6,2.15,3.67,1
M_1065,2022-08-31,Coventry,Preston,0,1,2.25,3.5,2.25,3.5,0
M_1064,2022-08-31,Bristol City,Huddersfield,2,0,1.9,4.0,1.88,4.33,1
M_752,2022-08-31,Arsenal,Aston Villa,2,1,1.45,6.0,1.5,6.97,1
M_754,2022-08-31,Liverpool,Newcastle,2,1,1.33,9.0,1.33,9.75,1
M_755,2022-09-01,Leicester,Man United,0,1,3.4,2.05,3.45,2.11,0
M_760,2022-09-03,Wolves,Southampton,1,0,2.2,3.25,2.3,3.41,1
M_759,2022-09-03,Tottenham,Fulham,2,1,1.5,6.5,1.52,6.51,1
M_758,2022-09-03,Nott'm Forest,Bournemouth,2,3,1.95,3.8,2.05,4.0,0
M_756,2022-09-03,Brentford,Leeds,5,2,2.1,3.4,2.21,3.44,1
M_1071,2022-09-03,Norwich,Coventry,3,0,1.75,4.75,1.78,4.87,1
M_1072,2022-09-03,Preston,Birmingham,0,1,1.66,5.75,1.68,6.1,0
M_1073,2022-09-03,Swansea,QPR,1,0,2.37,3.0,2.5,2.97,1
M_1070,2022-09-03,Millwall,Cardiff,2,0,2.05,4.0,2.15,3.97,1
M_757,2022-09-03,Chelsea,West Ham,2,1,1.55,5.5,1.58,6.17,1
M_1068,2022-09-03,Blackburn,Bristol City,2,3,2.15,3.3,2.16,3.55,0
M_1069,2022-09-03,Luton,Wigan,1,2,2.1,3.6,2.15,3.94,0
M_761,2022-09-04,Brighton,Leicester,5,2,1.83,4.5,1.85,4.85,1
M_762,2022-09-04,Man United,Arsenal,3,1,2.5,2.7,2.7,2.68,1
M_1074,2022-09-04,Reading,Stoke,2,1,2.9,2.5,3.13,2.5,1
M_1075,2022-09-04,Huddersfield,Blackpool,0,1,2.5,2.87,2.53,2.91,0
M_1076,2022-09-04,Hull,Sheffield United,0,2,4.2,1.9,4.18,1.92,0
M_1077,2022-09-05,Middlesbrough,Sunderland,1,0,1.72,5.0,1.75,4.9,1
M_1080,2022-09-13,Hull,Stoke,0,3,2.75,2.62,2.85,2.69,0
M_1081,2022-09-13,Middlesbrough,Cardiff,2,3,1.7,5.25,1.74,5.58,0
M_1082,2022-09-13,Swansea,Sheffield United,0,1,3.4,2.15,3.42,2.23,0
M_1078,2022-09-13,Blackburn,Watford,2,0,2.9,2.5,3.07,2.52,1
M_1079,2022-09-13,Huddersfield,Wigan,1,2,2.62,2.75,2.71,2.86,0
M_1087,2022-09-14,West Brom,Birmingham,2,3,1.44,8.0,1.45,8.06,0
M_1084,2022-09-14,Norwich,Bristol City,3,2,1.65,5.25,1.69,5.19,1
M_1085,2022-09-14,Rotherham,Blackpool,3,0,2.3,3.25,2.32,3.38,1
M_1086,2022-09-14,Reading,Sunderland,0,3,2.6,2.75,2.76,2.79,0
M_1083,2022-09-14,Millwall,QPR,0,2,2.25,3.3,2.38,3.35,0
M_763,2022-09-16,Aston Villa,Southampton,1,0,2.1,3.5,2.14,3.6,1
M_764,2022-09-16,Nott'm Forest,Fulham,2,3,2.75,2.62,2.82,2.67,0
M_1091,2022-09-17,Luton,Blackburn,2,0,2.3,3.3,2.29,3.53,1
M_1089,2022-09-17,Burnley,Bristol City,2,1,1.66,5.25,1.67,5.22,1
M_1090,2022-09-17,Huddersfield,Cardiff,1,0,2.7,2.8,2.69,2.82,1
M_766,2022-09-17,Tottenham,Leicester,6,2,1.45,7.0,1.52,7.04,1
M_765,2022-09-17,Wolves,Man City,0,3,9.5,1.33,9.3,1.36,0
M_1094,2022-09-17,Wigan,Reading,0,1,2.05,3.8,2.07,4.02,0
M_1093,2022-09-17,Preston,Sheffield United,0,2,3.2,2.3,3.3,2.38,0
M_1092,2022-09-17,Millwall,Blackpool,2,1,2.0,4.0,2.0,4.15,1
M_1088,2022-09-17,Swansea,Hull,3,0,1.8,4.75,1.82,4.58,1
M_768,2022-09-18,Everton,West Ham,1,0,2.9,2.5,2.96,2.57,1
M_767,2022-09-18,Brentford,Arsenal,0,3,4.2,1.8,4.46,1.83,0
M_1095,2022-09-30,Hull,Luton,0,2,3.2,2.3,3.29,2.37,0
